,user_id,review_count
42328,ucfHL8E8kUVf35d2QdrJZQ,6
42329,pdDZr3zvlOSaps7kIunyRQ,2
42330,jJwecaM5jq_wp3VFd_TslQ,25
42331,FjgpR9ljYU2cC43m7jVWXw,5
42332,IMq_5WzimDxQgwICBzpubg,2
42333,o-wTH6MhSUbmGGKA2Gg5xg,5
42334,Pgjf8XqEPxNb3lc3HYlF_A,1
42335,tr08-odA0GVyNMNVmuRskw,2
42336,lcGUTFZA69qTDwnCuwVoJQ,19
42337,aMMkjwOdubiU7-vecntjSw,6
42338,4ed8LZeoGvfLyOKvj8esAg,39
42339,HyEOn5zZgeXcl5v7fajTSA,3
42340,zg-C8Gu-tZq_RVoZhUOMQw,3
42341,yNg4V6Ksj_VX5UDe21kPug,3
42342,eU-_Go7rg-uxz2wdCBFlYQ,3
42343,2lQyW_DFc4-VF8PXt-uPQA,3
42344,4NKPaDnrQn4vxvhmf7KJ5w,1
42345,ZQ-IEk8-Eer6CUQ5QxoOww,5
42346,yCFPgS91Ej1AZo_KRpOdrw,34
42347,ILFF3xxlKRqziLpPKQo-TQ,14
42348,UuiXRw07h4qQ-dQcL3ejBg,2
42349,RKWlqXa8CAl8qiQYJyw4xw,1
42350,WNIPX_y4JtIaEEWf8aR2DQ,36
42351,ro6MFZCjc42NeOLWEP4rsw,3
42352,OzWWlB2_NLvxO13VosxTJA,4
42353,-R7hYioA0Zmts35ZjHcArw,104
42354,WUMG88Tq6jScA7KogrZaHQ,26
42355,SjyomsU-aNgGRPbX_cYjZA,3
42356,1yQHz0mqtCjMcFzB1GZflw,2
42357,vV666uLw7Xz4xQV7OaNwWA,17
42358,oXcyXJDa91QnrjWjOKFG7g,136
42359,NHzc9vblp6KooJiWGpEHsw,40
42360,UJh0-rJU_kVfCTDDuDLHHg,15
42361,sYPIL84dUTmdnd7iEa97RA,2
42362,lx2rIxrD9vmPsfQCJnwRVQ,2
42363,QE60HUeJA5hBCiK871c5sQ,3
42364,L2O7Ug4m_A_4X8ya6UCZng,4
42365,6XOUyFEc99150mj7okQRwA,1
42366,LAs0dLp7ntWXbwNfqYgIPA,197
42367,xSD097B0V0KkxL_VMVjyLA,18
42368,c1MG51XqmSUjotwUvLB7uQ,3
42369,hE1XKt0tMEobiTI6GiLSIQ,19
42370,QqBSRxzppjE2zARxlLM61Q,11
42371,cqgL6q80B-UVcDhD2qeMYw,2
42372,-hBsV_v8RRsAPyiBJ5iplg,9
42373,NOOyzx4u5v-hk09HybSLEw,3
42374,DL0SAWwPE6zq9eP3Jd_e9w,1
42375,VOofOBB4tBt0jHkGryFkEw,17
42376,LbWAtZH05zyFBS--p_T_Og,6
42377,aA-dJPaAj3vXXUjmzfTPSQ,4
42378,BLrrlNdaU3fOXpcbcbE4Aw,503
42379,N0jWtDtqJRt_8QhKWZLD_g,1
42380,84E1uwboJHw-cTMQ5-ZGKQ,1
42381,lojSyeroWrMyq3QBWnnvkA,3
42382,P9uyTSBl6_H_2gpyb9uqhQ,123
42383,WLnLjMasOQ9nsiPVgLieBA,13
42384,A9h2W5cRjbygUC59kBNiKQ,1
42385,Wcd453q0valCy-drtgxKtA,1
42386,ZDir7usJV45tfUqpGm9A8w,2
42387,oNTEGQaZto64CJR8fZLGfw,10
42388,nTNSvmAdVwczLHelQIIjVw,292
42389,P2oU8BQvcMvJCiwk6Nz84w,149
42390,EuAOQx5Jsrf-EvjqCGIgVA,367
42391,vfeFeY4KDsLqElkkrduQSQ,83
42392,Pf9d8bohMfNt06rgQImzhw,8
42393,uhiY4bYX8ZpFvC3HkGavVQ,45
42394,5AEYOLE0s9ZoX1wI1ZPFoQ,5
42395,BTntnGOZ0sIKstfmpLtWxQ,8
42396,WXEAScWAOxa0i0c4t4etkA,1
42397,V3S9ykTLFiEd2duzZaPFYQ,6
42398,gKMKSNDu5WCtpoq45VK5zw,3
42399,HYZesCqBy2E0KKT5IeyKqA,2
42400,gP1bVL0YwHANmOmYk89S0Q,4
42401,i8LPKJLrlThYkhwPtsgAeQ,1
42402,7oji9k38XsQ7xrZ_q3muJg,4
42403,FbeacCmgV4miI8i-CEKT1A,2
42404,SE0KcwPmqFbACAQI8UQoeg,2
42405,FCzTlZUidbsqDuML73jv5A,231
42406,O-3Xv76NSx-kkJJFQT0-4A,5
42407,t9W0gMU7M3ieUGqzEPhX5Q,53
42408,yKeST9Stq11VvoJHDLhkXQ,1
42409,1CvG8Dyv_Pae-n36t7Lu_g,5
42410,Q6GPPp3_RugxVzQsFrE-vA,5
42411,FiV39VQyqndlmAPga756qw,4
42412,Gz_D7hfDuC88Wd2H8w8C5w,5
42413,fQaYeHDNOMePFfut6ZWJMg,17
42414,Z97fPi2LivXGGAvUrMrEoA,11
42415,eDhYjoloPzOBtz9oa7edBw,8
42416,gXun8SFWPlNuB2yQi-06Qw,55
42417,Qy2_VQogeIZeAwaaza_J6Q,1
42418,OmB8IXPBeUCuH3EIext1wQ,2
42419,TNGkBboeRsQaBzMWF2ylOg,2
42420,R9EKuOj4eQV0iQDAuYjCVg,90
42421,c5i6GBvEDl9nOKRck-DPKA,3
42422,6OpblkIxSMOGtv4OxgP-nQ,1
42423,iPnYS3RRQ3rkh03Wrcl8Ww,59
42424,sNtHrqKH0uHE9viVChJjuQ,3
42425,RiKoa5JIW-4f8TFOAaIxNQ,163
42426,AvBvWqf3gsv1gejOVcHAjg,1
42427,3FWwqLLHpbT_snKdXwCR4w,4
42428,j5gK9XIG-whFiKqMkGKsbg,11
42429,vuS24V7jGCQT5zws-pE96A,1
42430,XTeeZs-OcPiV4w_cr1_0uQ,8
42431,AY_GmR1MvzK3bfoQ0jU2iQ,10
42432,RXs80mWykWLxGWST_i6vcA,2
42433,NCG9BQ-xUrDMrcsoVbW7jg,50
42434,DFr1TioiW22Eo0V5_1SBDQ,8
42435,zPXIvpSQKP_ue29q69YwNg,31
42436,64tPyMTY7ihZRkmgOCaLbw,10
42437,jtb5-3GYQf7gYFN31jg1Rg,342
42438,xBPBbilrzsw-CTQL0Wr4nA,1
42439,Qt1MxF_mjI1giHbMFcFgkQ,33
42440,_6phFSfj1Ja2eFCxMrpc9g,5
42441,HFECrzYDpgbS5EmTBtj2zQ,5500
42442,NnYFS50uIJi5s29bO3NboA,36
42443,1PtHiKwWRoosN8Ls-2PELQ,2
42444,oNuuibQSLvA8AYZb3n1rSg,1
42445,CAQFxeImeXVWnlBL4BzZwQ,92
42446,IucQ9xT1q3aFIBMOpki0Rg,1
42447,BYoRtkTH83TzWeXdhlGt7g,94
42448,x2EwMdzSEnUX7QLeyhYfdg,6
42449,cqhqnfTbsWQs0ycIDzebJg,17
42450,y_GclXBV-WmpGoYFq0vV2Q,4
42451,0F4c5Zl6g1l9fAHRVXPAlA,1
42452,XPxJMr8AtqfIHrpFE-elVg,11
42453,k-YunkAob6B4UxrDTBwz3A,15
42454,RKzk3aVG7A7GRZCGQqWTaQ,14
42455,ffavvc7caFrZLac0U69_-Q,1
42456,j7x51hqhXI-07L_DU0fTKA,2
42457,PdKwjD_MHaetxAmmrEQQbg,16
42458,I-FLyULDbCPBuUIm4lgrnQ,2
42459,CuVLkC_IdJas7FzMIvTpiQ,1
42460,CsIf-2Qp3M1veKwLFm1nnQ,4
42461,20nc8e4gZQyGZb9ozRF-qQ,10
42462,bAzYuKAHGDVoPbOHXdrLzw,42
42463,mJKT8h0IIBsY1lubhmXK4A,6
42464,gYZlUv_VmsXrcjaTiDAHSQ,138
42465,7zILUTXjqdEn1e-KEyxxjg,77
42466,uFVwzTfeP8ostwVsXL9GLA,1
42467,IzPQ2uXbC9fA5bfHuCyB9g,3
42468,j0K_bxYq3B1erx9WktwqYA,30
42469,x9fWMnK1Aokpkp8twAB9qA,36
42470,WQ4oYtXviD6eEFo7Wh5_5Q,1
42471,rsWcODh6CzzMYqz-9PMg8A,14
42472,1jG-Vwiw5YGsNxlsRbxDFw,39
42473,C6aRJo5K1iQF9Mn7rmIrPA,11
42474,OqpC77kJBHJY9lodmvnJ-w,45
42475,0TfgpjhZ0WBBHvYTDdOVUQ,5
42476,b0TJknEuRYKl0BRU7CMfuw,62
42477,aKakd4RjGXPhcY3PjlwqVw,7
42478,v0lJ1o89oP4wDV_-r64Zfg,8
42479,VLvV6O52gfa0-jBCgtqfkw,1
42480,4xfQHPssf7RPSLRXbLvnPA,4
42481,dfzSoYDAguiNAU0FcZO50w,1
42482,qbqVs0B17ccR-gvff8E8sQ,2
42483,_aQHCK_uAxrTpFWlYH4axQ,5
42484,9BMYS7PsQqLjHK0IdGQurQ,1
42485,pqKM78sMxZEhW93e8KtrKw,7
42486,7HIF-V_rE8EAH96_CXAKOg,7
42487,dZke0w4ZILgv4wml1MloYg,1
42488,Xpscb0LGoc-A7umjXE0THA,11
42489,CJKc3t7DbX8d0JM5b0yxcQ,97
42490,yWUgXrs1QPWvmjCAT4fPkQ,8
42491,Cf3_bir6cZ6TW71WsLzEaw,1
42492,IkB10gnyHk8tf85j59GWAw,11
42493,EJewKsWcWmGMxenz_q6DNg,22
42494,mKPSllICDVGjVG0wmWWglA,9
42495,6jHItnlvuM-JXH1LS8j1gg,30
42496,OiDD4tSJcpFCuiP_u8j_HA,5
42497,Ei127XW-Am6KWSYx3poVnw,19
42498,6yWJxVC3NfPoCqkwLSecCA,14
42499,BJj8p6OxA13dNTeX6Mwdhg,1
42500,6GXgrCzHT-w10LKhFCpk0A,10
42501,Idtjgnc6VJ0ZuuFZVJp4_Q,190
42502,V8sU9RDBHrvdIItUYAOe_A,1
42503,PNR7byRkZPt-FVsxEiZibQ,22
42504,tMTbvv849r3YFYT0Z_-soQ,1
42505,0z0oim6BZUI8cHgBul8Plg,13
42506,gnA9yh1Ckg7zQ1sjhK4wgg,2
42507,bdSsrnHLly1_Qe1fxfyuVw,6
42508,aXQuND3MgPRn9AQtg9dnzQ,1
42509,F9-9bw0R4ueUSokQZC2xdg,1
42510,yAVJwkg9jTxQ2na216dgMA,3
42511,lZ-bQHICyBvBBW906Azw3g,27
42512,BJ4AvZLX0iNOgyWDf1YAFg,1
42513,vEpveAFDvfC1HVCpe27D-A,3
42514,GGBHens_cVfHn6sndAGhrg,4
42515,EDD8AD5EntU_F29v6We4IA,24
42516,INOjHsu2PN_8T1_YhmFkmQ,2
42517,w7jqwR9AW81kfCe3sr3i1w,6
42518,Xua_AvLKXqSFvuFU_WhlRw,1
42519,On4bDR7ndJPmKEia9Jor-w,55
42520,XOj06Dn_6hGPMUk-EQFiQA,3
42521,Pz8dnWigu2G7LVYbHiUBHA,2
42522,2sDB28uZ-xvLmThu-cHcZw,99
42523,NB6w1DkGDos_ifphVAX-7g,2
42524,8LPy2oBXmHP4z9DiRSKuOQ,3
42525,F4MOrTmG_HlWMk4ScUwqSg,60
42526,slMODa0zSobtq2_S2tqBFg,63
42527,BrgJQK9AK1M4ZwCKVS-_fw,11
42528,cR7EfiPX9Zd68Ebnms_HQg,1
42529,wOajeDNsJR-r20OSomSNkQ,9
42530,5HyRWuem15hJ4CDRo6Fenw,28
42531,upO5SjB1q2UfqGt02sU1aw,2
42532,tbtEfjm_pN5Hhm31imkdtg,2
42533,t4o8mWvFo5Q7vwT94h1zaw,152
42534,3nh8GAbPPh42D0mHTFTwFg,1
42535,iwS5rw1cYmwChkrYQHtTYw,51
42536,KPhVYG7u-IH73l9sfJH1Ig,10
42537,wFemp1qnD8oOOq7cRPDf7w,34
42538,MmnPGQFG2KuTwwkYwM8e9g,18
42539,YbfXQ6IvvB9l9xL3o9SlQw,6
42540,kQjSFMo-_KBZMP7mOpod4A,4
42541,SkQyA8KZrLbuRBjJAz2D2Q,57
42542,fpR3Fx-l828j4gAKjD6RiQ,1
42543,TjYSZ7ySJjRzCmLWq3K1tg,7
42544,rraeFxACorhMqUvkkrbVSA,1
42545,UYdkQg3pVrwYle9aVtAZCQ,1
42546,gaw838KpLEmN2SLuI29tkw,3
42547,GFJQoKhQgJcMEkIXKGJcZQ,11
42548,YTLEy5v_juzquOEaqLghcQ,16
42549,d3Mi_oiQLNi9pK5EshzkIQ,2
42550,IyhZr7t7OyPXD4v9SP1qNA,3
42551,47o3g8bBfB502lG9yO3A1g,177
42552,xHzMNVFTb_ZErsjpTOnBQA,1
42553,SS8qHxLRnVWC3Az5vVPaFA,3
42554,LUO6KruUugjoRRp_4epxkA,5
42555,l3ZmDeqjfvgvT__gjpxy-Q,1
42556,wee9on30khLP2HOSBelsfQ,1
42557,fBWT9xj7NV-v54DpwIqplA,2
42558,fRF_sgJ7cnfQ52Y8n1afzA,12
42559,liDCdnmXuOr4kKfsCVU84w,12
42560,c_vVsTwwWaPyifwXfJsHdw,3
42561,EpTyQPLHqAm5JBXu3kVkxA,3
42562,L-TOjvpHHeSvgXxMW4gMcQ,9
42563,e42p21rQuh-8DKqRWg8x6w,2
42564,L01OLrfR8xF9kVQChvR0sQ,14
42565,hwymWjYD3qtb65TEv3Qugw,5
42566,ZGsOO8_hYO9ei9ZVaVJ2eQ,5
42567,VO_GJrHUMW0vLZJFGOtDLA,34
42568,HcPMsRVza57oqldcwwK_UA,38
42569,bgVchQUD9gZtuJncJejx4Q,241
42570,jx6_IglWNfuCpLQ41ppM2A,8
42571,EwL6QtMzLC97csVFGVfv5Q,3
42572,6g8ugSI_0d-ySFwi66IUlA,1
42573,hbTkUuW3_4qKCpiXXYe0Ag,65
42574,0vkvlYWzIdBX4EpkCkt2-w,4
42575,IPIHHGA1LfzSjR4SgT9Mtg,1
42576,wfQpJt6cVX6oktkLCze2jA,2
42577,TYkFxIVRBd8LGCQZUVYTlw,10
42578,jhGpIAQ4KbzCWl5X02_klw,19
42579,eu7c59qRfZfN8J3zCMtfCA,9
42580,oyT46tTS0MfDldOYfgmnaQ,40
42581,i_NfLpJCcjavUWMO6u4qDw,1
42582,CI0KQihl7QNz3genC4ooCQ,23
42583,t_qj3VeSJ5qHG79ql7QH_A,5
42584,Dnq3mXz81nXCIFaEv6ITpg,9
42585,RQuBUrtm_T_kh557Gp7AUw,5
42586,o28YSEjKEPk9PYHkm8vSjQ,11
42587,Z0PTHSiM76voNEw2MHRrQg,21
42588,Igmbik1PGi1OaLNppb-o0Q,3
42589,TazRorf9TGqAsdTglyhDZQ,2
42590,vDKGu7Pse8WshkUPW210NA,8
42591,cPT-E02ZVvzevldYI-vrAg,566
42592,fmDY7nWjYpFbl_UBUZ7K8w,46
42593,sLv0jPxQr1fXSEr_x-n-tw,1
42594,XbRC0agEjQMzuEIXkwNpzA,10
42595,XAvpMmDXAZGcQEUPXvq8Dg,1
42596,4js6RbvDw-tIFLyE5_qLxw,1
42597,_j-XfW9x8WvPj63S8xcCLQ,2
42598,Qh9zP5fr0gYDZuyWlK9Veg,4
42599,YPlKEsUE4hkNLM7-XVLTKw,1
42600,L3MbS1DfBHObaxpv8q0bZw,193
42601,L60mC3ej_SyRMCaoo6-djw,1
42602,iniAye73-Wax5U1TKTUN2g,330
42603,9Qi-bVxroOHv9hk5i0wrFg,10
42604,ne6c-LRtNoFwQCdl09Ut3Q,18
42605,Oy0I5wqkF7IV-kOTpc_9Jg,3
42606,TyGNEP0esMzAi0WwFTBtWw,28
42607,wlR7zDL0f-w3CgPdvX3IDQ,71
42608,vr_N8C8N617cmsFMzXqNHw,8
42609,B43lamWLF3j2AamQ5a0w7g,88
42610,mloQveD1HQ9jd7qDZzyMHQ,2
42611,aahiqlpzq7mAWwlpvdkOPg,9
42612,s6JYc7wHigQ1YAbuNSHsLg,3
42613,cE5S6qiHM67oGJbidH2FdA,15
42614,tepVkeOizXijqjtizn81EQ,31
42615,b3GiSKGZpsUAezEf9qyS3w,50
42616,J17_XheJn7uqASYjq2hbYA,1
42617,1zBXKgk3scXx3V4fKSD6SA,22
42618,tXtwQWaWZV42K64kcu4pQw,3
42619,gMpqfn5I_ZCvlcUxIwIb7w,2
42620,CYe9SURXGgeA79k1-ouJNg,19
42621,7ska2040LxWmRUcY1bNGBQ,12
42622,NJNMOX8k6dMl_xXYC0Fzig,1
42623,DOqAMCv2O57F1JtoWj6WpQ,4
42624,GLl1biB34N8c5ijZWj-u5g,8
42625,qKgBjvjT7fm6QL70ThaBQA,1
42626,UO4Hb7sYINKU3jTDotpkFg,10
42627,0tZIEODYfR7YTGdH7vg6kw,177
42628,e4mjOjwK2q3d_T9QYftjDg,13
42629,RiXrKi4N4UWJv2CzxQE04A,18
42630,T-xPLkFYRTFlyZDoLGskcg,1
42631,CEmEIwk6nUx630t8_roTOA,4
42632,LdzGV_3_baPUgxMjwUl9EQ,1
42633,TMduYUQ4nKWS5DAGDxSIOA,3
42634,dN_vWGGBiIXiE0oJIuq2PA,7
42635,A45obHJkEqoDAMZLUWbHhA,14
42636,_1lwGaDSzlW8FTOzIoDDKg,21
42637,91FwAbFH8FQhi0GeDU-O8w,11
42638,cBu2rJjl3Q-fcYYjXctcJA,7
42639,xUgy1GQk5VbDpIZRU4sBTw,3
42640,GMEipHzDabPRg86lPzRkeA,125
42641,m-kXwu0WLYhRtB_ErRZ8oQ,3
42642,zMKYFvhSPz312KBNUyH_JQ,6
42643,7klV_tmcBEntrHbMLAx83w,3
42644,bp3gTWRKftxkckub_PfA6A,37
42645,J7TvcMYPgkDaeGHAqWy2eA,10
42646,qcXU5pZFf_L3lBlLaQE7gw,11
42647,YYefp6i2JrAGTLeGtYqaXg,1
42648,C2I2BohvvpJaWbTl7klc6w,1
42649,hM5o1adEkaBf1GEHci6Tjg,1
42650,f80Hu3-xtxza3Hw3vKMpHw,2
42651,81y-bRH7v9UGa9fBavryZg,3
42652,Q2nRN9OIK_FXjPfIiObnOg,2
42653,-TO832EO8Oug6NdWNGPdyw,1
42654,obYveVECBLDj3-awclvcuw,2
42655,igrxfeD2O9hnz5BHWIO2gA,9
42656,-0uxNDq75gvHQG_PF54Xqw,5
42657,bjcgwRIPy29XacUT-REI4Q,3
42658,MunaluAQXNiOyryfXKSQgQ,399
42659,PNb8bxLMbM2b74RkO21W_w,17
42660,IIlYcy0P2KRDL_ykx7INkQ,2
42661,nbvSbSQUUcH7K5UMbY3mOg,301
42662,mL-RChLM52cTVJiarNL6bw,4
42663,YhZSDDsYuQ-ZmCQ67VDIWQ,3
42664,ZE7Og1NbCd-ANR1FASakCg,12
42665,TGIyP_fuQNEl9a-e7Va5bw,2
42666,O_2QLtzaZO56LhUZzJ66pA,1
42667,0Xcpm9bjJrJ4t9ZrAtWzbQ,53
42668,tTIPempKfjkN7yAtvaFhWw,3
42669,Mc6PaLYzB1dYaK_Mix75Fg,1
42670,KSDTLLn-Nss9ILr7qCzHCg,3
42671,76sCb1_aNCyGOjpeOh5OxA,3
42672,xhMpUHdztE0vM5vlGBENhQ,7
42673,0yQJKoS7qz0ECeGbJAVmZg,9
42674,Mlhjg_PTkyZ7FReat_COiw,430
42675,n2w0zcSFAbD9MoUO8ZPnXQ,5
42676,o83rZNoBcmp4ozG5jkrPug,97
42677,GDk-ZquoBGriOhh1iJEevQ,3
42678,t3HK7vzscm2eKvhVtXhyZQ,142
42679,P_5KnT4LqMqLHefCoL3l0Q,7
42680,WBPev6LoPHVSRftESx_Qew,35
42681,Hlj7X-VamqHig-1abFfehA,24
42682,Xu2ZjR75a3JZibEMN4aGRQ,3
42683,jJHl3xN7Nr_aLXy857dmMg,7
42684,H4XsJFtp_upGQj6sEZpKQA,164
42685,rosvAz4uXsylAGHbR_RJmg,108
42686,fmHT0IlfVP1Em9CS-weLZA,1
42687,RyQOZ1hlwMN_Qbpou9KEMg,54
42688,PFQ_xze5NL7w2by0ZkGwBw,2
42689,n4_cL03v8bTPodBD8SO8Pg,8
42690,8aDX57XvLvFkgfyBA-LVRQ,8
42691,JEJE-187GtLwtHTKfIGiLw,65
42692,1gpgh8ahP-Yf1Z7PH0ek-A,135
42693,au_cwZlawviAzYnnvvErTg,10
42694,VCjJ0ICgq49pN_2HxXUF3Q,6
42695,CwKPQEx6UnwA5cvKvYwn-g,5
42696,38UDm9u_52T63q3RvVySrg,3
42697,r2LQ415ujKMUjrTVHEn0HA,1
42698,jSG7chOXFCoLB_H-Hs7C9A,7
42699,1Pd19-sQNLXcxjsTay1lww,2
42700,Ee3iS0puAl0aQWl76fGLPQ,1275
42701,gvFKUIiC-510uiaW8x_bAQ,4
42702,U13ANS-15KQuPyy6y85mkg,3
42703,YIb18GCkttS-rGqVbK7QHA,6
42704,gEeveTPHlnTznlq1Vq9ihA,5
42705,tq8Aw6-KqP_WasPtY8MfLQ,89
42706,GeTIjiHJuiSwQ-ErHq0FZw,1
42707,0OIM19ShslWVg8xO8iX3kQ,50
42708,7FjNen40u3dkM1fPGjiEuw,7
42709,qKt-0lAt5jwwxtLObhRVbg,8
42710,QVOyD3HugA1JXl4u4oGZog,2
42711,X5_SIyt4bszcHOYUuxOuhw,8
42712,kyzE_Mz4DxNlrlRGe6TQbg,51
42713,52XIU_sPPn6Mqp68uFoEog,3
42714,EKPjviLVccce2JFshqFevg,33
42715,wjYx7vUaIwtLvWM7v0UvKQ,57
42716,r0YF1PNyTPS2vJN18bOTPQ,36
42717,jDbFRJEpDoa9CrIENi19bw,2
42718,mrC19Qr9EoXO3FqgpDIkaQ,502
42719,ay0hta36Gqr-O9XzQud-Gw,9
42720,tsR89A-UlVhCzr6HJtRSsQ,10
42721,s8m3zT7nLztKct-sFfTjhQ,25
42722,US_ImYo8VKcBRaf_AbpxWA,29
42723,13xr-_MkOHTsE9Eoed42OQ,1
42724,LVQ3fG3agkd4Qy90xzzjNA,58
42725,HvfDVRcm7Cku1maYrWTDrg,2
42726,drgj7qBKHoNEr684o7tXTA,4
42727,5CPbJ8uJcQhLkMmJQ6svew,1
42728,XRs42BeqZL757hm2R1HknA,6
42729,mVa2Mtnj0_TdUJLj3eCtCA,12
42730,StRFR4Wk2sVogOb4ACckwQ,2
42731,a-Oq6CZ3Ci6BP7GeQO_kBw,3
42732,pzSCci_iVSePuxiEDS_gSA,6
42733,Gdfa2ooQFlmOCoLeehPJ5A,6
42734,bOs-CWWGDhJV9aDRcdoUTg,10
42735,OTvi0jIkjBiwLfDUD9MjMg,3
42736,HW6Fe96jKWzyim3VZv-jTQ,11
42737,mRPboMtaV1BiZZZu7QNOHA,7
42738,kawrc3dWWpVnfwd8EpSxBg,215
42739,yu0ZlEYKWpM0xl7vGsaDvQ,4
42740,p551cbnOLKSdDmyAYbOllA,2
42741,kXiDV7cSn0ot5TLRXclriw,1
42742,ds7BerikyxvyBaNBTCy90w,18
42743,dSfi5O7fTYvl5dszP8boWg,2
42744,n3lg_OfMWyNt_fcbay9h6A,12
42745,IeYizHskcRZc37KtkfFmDQ,3
42746,vB5tAG4n_gs8-OwwAs46Ow,6
42747,3tor1hj-rIdSbIE8j2v2CA,1
42748,Cbi8PKa-9vlvF_AxTpdzuQ,15
42749,R2B5KmyWupou01T1Y1ZT9w,1
42750,kaxua4hT87qZoEbxDf8jsQ,13
42751,Paet0G8suhKpb8swVlf87w,3
42752,r6z_zMZWul1otgUz7vAtCQ,28
42753,ZoFFD5TwJjGyPVvbfRNn0Q,14
42754,UcuK3X6yoTz2XZzdBUpzlg,5
42755,alpObAcqMrS33_NUVR-6_A,2
42756,R1rh-7XXaDPDmRcCSrWrWw,1
42757,I0ovidZUTV9A5LPIMz0I4Q,48
42758,WqsL3lhBKrhjBUk3hBVsJQ,13
42759,z9DWR87BHeTpfrWvoPNz5g,1
42760,nx2tplFrqUAepjHRwfVCfQ,104
42761,BGmkvNq8RLNEdlnz29kBGw,11
42762,jT5OJ23htWRLNJDvO4yaAA,11
42763,yUWIjQHYOHbTrY0l-UgB_g,2
42764,u2Vbu37mt9YRlo8zGGMpcg,2
42765,bH5-QdmMLM-v422rKc60Bw,1
42766,uwDEy02oAVo1scYaGsJeEg,10
42767,IftNbUHv97X_4xtcspp1JQ,2
42768,mbOnyqAeOhAagwN9OpEogA,20
42769,fKiBTcrkr1xQ6hLQ2lISwg,11
42770,Xw4rbKktOzLSuZUJDNogLg,5
42771,0IC4Yb7q_AmNnPDU3ehsbw,11
42772,xZ3ehSRfQfkbFZePdgS30A,5
42773,trakGmK5U6GvJZehsW7pQw,11
42774,GB1tQfUQT1Tv3Pntr55Azg,27
42775,tFpue3FaJQWKmVRm2vFq_g,120
42776,0K24XpgivSeASKzBjrkgfw,6
42777,RkpXy2GrhhHI4uaJdjetfw,9
42778,R12tWVItMjm5tr8SWN9Cmw,67
42779,rwCGSOc7SlYDOUysaZlZDg,7
42780,5EEbiTvQgKwyWibXbpRu6Q,5
42781,xiyKe_9ARnZb1F9gDpG-6A,1
42782,Y-vjVM5CDgFDHHU0NHkDTA,39
42783,hnhLAtJ9cXE9BucFgY6cDw,13
42784,IswU11S7EDdFigqoGC4bYw,3
42785,1aZddwS-_bXP355WnDl7tQ,311
42786,qGX-0dkV1qcMflWtcDpgQQ,114
42787,nWop_b8PvraN_AlInpAELg,34
42788,YArTtBWC52XwbgM9wXVRoA,36
42789,qgMW9EdZhJoMjkYJCx-t7g,2
42790,C_uogQDUboifSgqLcPuTpQ,14
42791,iRFJmSfB_0yBOTmyTlUwug,1
42792,W4dp3UWsIo_6h8d2nh3zrA,1
42793,n3XnJJyiC1SfxmIEt-_KYg,143
42794,Wt0YlRMoQv48PFgzrhaAag,8
42795,oGkOdo13BmvV9rJTVkGwNQ,5
42796,MgaSOOQ-b0fpP8zG77M_Jw,301
42797,Ji_mMiHwdeNHl5fnRmPZ5A,5
42798,ECab50hNxQ9aS1p4e_Cddg,29
42799,W_REd_PiZtGrdrDMHPGSEg,3
42800,w6thAI1ORu3npn3a4_SPZg,10
42801,OgYGx90eKoRis9aqddekVQ,1
42802,E50Wpqh3XoTsnLAbEYLXCw,29
42803,3pF3Zi3ThHZ_s00_UJp9JA,52
42804,oEc_SC6UIXr1SvYtL4C6SQ,81
42805,Mn7qL2rLZvtqLdBg7-iPsQ,100
42806,zSEZVaGxLSQqmcQ2p-Eg9Q,45
42807,KZgdE7nma8TgYucCT5urWQ,1
42808,ScOE8Ozib8lEyBglBl2Uhw,6
42809,g6ZIckP0jzSWfD-a2AnhuA,43
42810,VPl60YnQhQzIJ6SSx7sqrA,1
42811,cQJo-HvPD1Mg0IMHkC7dzA,25
42812,ijz80IGAnuyg3f0sZCM_8Q,31
42813,0FcA4nu0pg-ntgXKqQ_c5g,19
42814,uu24D_NnWKZt937xnKjcYw,42
42815,lXXbZrf6tfts5L2RNSkNRw,6
42816,MSoXrDDSCAIbCH4ZBaALsg,1
42817,sclf2sd0O7MsFl_tx4Lu9w,1
42818,YZk-LEgG8chCute909A4Qw,3
42819,1JClQEo7gicq_zzgAJhkdw,6
42820,jZR5jTfl2KQ2ytISxhUW8Q,1
42821,EtYcLspuD43Xswis9zyHCw,2
42822,oFCzXGuw7NvJ6blv_DIRqw,3
42823,Lz6Kv2qpepaV3zRKFIX8vA,12
42824,NIB6Oopr2sCFCWJ3PQicrA,27
42825,lV4GsRqT1-lATPJALs6XvQ,2
42826,3H-8ypNiD6_-bzdYYKJNZg,9
42827,ohL1RSq-Fa76nIYIX4849w,80
42828,tJbnJGLj4HYznGWLQueDYg,17
42829,1etFRlqUZia4hlFWR6BfYA,24
42830,KFoowVhgExZeqwWR2iemRA,8
42831,UhBdXe_89AcnhNKnQKVWSw,1
42832,V02tvvsw4EZB3wNa2FD-KQ,5
42833,IgPDjH7-0wabe2BC1jInvQ,9
42834,fZHe8pbuO73-unYucb_32w,6
42835,U-WQPShrP3tsLd1_I_AUyQ,2
42836,-wO18LXVzv5cgpO7BLDM1g,2
42837,bwmeV-TuSw00f9gLJ3CEbA,4
42838,eMCWNiJ15uGC-NZNgFgUNg,1
42839,nJX1fL7W6a0wXqxuP8gTcg,127
42840,8bYVAhhN8dVB3MxGyIomoA,209
